,Restaurant ID,Restaurant Name,Restaurant Address,Restaurant City,Restaurant State,Restaurant ZIP,Health Inspection Score,Health Inspection Grade
37881,PR0000589,TODO BARATO 99 CENTS PLUS,1901 W 8TH ST STE A,LOS ANGELES,CA,90057,97,A
37895,PR0021772,TWIRL YOGURT,121 N LARCHMONT BLVD,LOS ANGELES,CA,90004,94,A
37909,PR0177029,EL CHAVO BAR AND RESTAURANT,4441 W SUNSET BLVD,LOS ANGELES,CA,90027,90,A
37922,PR0147630,GRANDPA JOHNSON'S BAR,1638 CAHUENGA BLVD,LOS ANGELES,CA,90028,92,A
37932,PR0171915,DDUJI HOUSE,735 E 12TH ST STE 410,LOS ANGELES,CA,90021,91,A
37933,PR0029037,TERIYAKI HOUSE,3560 W 1ST ST,LOS ANGELES,CA,90004,94,A
37948,PR0023301,WALL MARKET,502 E 23RD ST,LOS ANGELES,CA,90011,82,B
37968,PR0176206,MAGGIE WATER AND TOBACCO MART,5400 S MAIN ST,LOS ANGELES,CA,90037,93,A
37971,PR0009447,MY MARKET AND LIQUOR,8910 S CENTRAL AVE,LOS ANGELES,CA,90002,95,A
37995,PR0170145,ALBITA'S GRILL,2851 CRENSHAW BLVD,LOS ANGELES,CA,90016,95,A
38001,PR0013915,ANTOJITOS PUEBLA SNACK SHOP,424 S LOS ANGELES ST STE #11,LOS ANGELES,CA,90013,94,A
38009,PR0175680,SEOUL,3525 W 8TH ST,LOS ANGELES,CA,90005,92,A
38032,PR0147391,DIRTY LAUNDRY AND BLACK RABBIT ROSE,6533 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,94,A
38039,PR0004167,HIROZEN GOURMET,8385 BEVERLY BLVD,LOS ANGELES,CA,90048,94,A
38042,PR0013757,BIG O LIQUIOR,4626 S VERMONT AVE,LOS ANGELES,CA,90037,95,A
38056,PR0023403,LINDA'S PRODUCE,3939 S VERMONT AVE,LOS ANGELES,CA,90037,96,A
38059,PR0128193,EXECUTIVE DINING ROOM,515 S FLOWER ST FL 25,LOS ANGELES,CA,90071,100,A
38070,PR0035413,FLORENCE PHARMACY & MEDICAL,1422 E FLORENCE AVE,LOS ANGELES,CA,90001,100,A
38115,PR0019691,LA PRADERA,1611 W JAMES M WOOD BLVD,LOS ANGELES,CA,90015,99,A
38176,PR0040605,51ST STREET PRODUCE,5026 S AVALON BLVD,LOS ANGELES,CA,90011,83,B
38206,PR0034474,EL POLLO LOCO #5900,2904 S FIGUEROA ST,LOS ANGELES,CA,90007,95,A
38209,PR0027525,TAMALES Y ANTONJITOS LA TIA,4619 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90022,93,A
38220,PR0160536,LAS TRES NINAS MARKET,501 S LA VERNE AVE,LOS ANGELES,CA,90022,92,A
38230,PR0009790,BEVERLY HILLS COUNTRY CLUB,3084 MOTOR AVE,LOS ANGELES,CA,90034,92,A
38235,PR0031414,LOS GUERITOS,1903 S MAPLE AVE,LOS ANGELES,CA,90015,95,A
38236,PR0137893,ASIAN GRILL & DONUTS,4209 W WASHINGTON BLVD #107,LOS ANGELES,CA,90016,70,C
38242,PR0010068,PARK LIQUOR,3554 BEVERLY BLVD,LOS ANGELES,CA,90004,98,A
38289,PR0123330,SUBWAY #60767,1600 S HOOVER ST,LOS ANGELES,CA,90006,98,A
38321,PR0028499,EARTHBAR,10220 CONSTELLATION BLVD,LOS ANGELES,CA,90067,92,A
38335,PR0157723,EMERSON KITCHEN,5960 W SUNSET BLVD,LOS ANGELES,CA,90028,95,A
38359,PR0172672,PHO 75 INC,5528 YORK BLVD,LOS ANGELES,CA,90042,91,A
38397,PR0012308,CHINA BOWL EXPRESS,11315 S FIGUEROA ST STE 103,LOS ANGELES,CA,90061,92,A
38445,PR0170092,AATB-ALL ABOUT THE BREAD,10250 SANTA MONICA BLVD STE FC5,LOS ANGELES,CA,90067,85,B
38463,PR0010524,BROADWAY FOOD CORNER,315 W 5TH ST,LOS ANGELES,CA,90013,87,B
38469,PR0152675,BIBI'S CAFE,2400 W 7TH ST # 101,LOS ANGELES,CA,90057,90,A
38474,PR0022382,SUPER DONUT HOUSE,7307 W SUNSET BLVD,LOS ANGELES,CA,90046,90,A
38518,PR0176787,ECLAIR COZY CORNER,432 E 2ND ST,LOS ANGELES,CA,90012,93,A
38525,PR0152856,CUOE DELL AMANTE,123 E 9TH ST,LOS ANGELES,CA,90015,92,A
38540,PR0164888,LATINO JEFFERSON MARKET,2433 W JEFFERSON BLVD,LOS ANGELES,CA,90018,97,A
38582,PR0152957,CUOE DELL AMANTE,123 E 9TH ST,LOS ANGELES,CA,90015,95,A
38596,PR0147549,GETBBUL RESTAURANT,3189 1/2 W OLYMPIC BLVD,LOS ANGELES,CA,90006,85,B
38620,PR0016488,CHINA KITCHEN,4511 W PICO BLVD,LOS ANGELES,CA,90019,86,B
38623,PR0047011,YUM YUM DONUTS,6600 E OLYMPIC BLVD STE #106,LOS ANGELES,CA,90022,95,A
38676,PR0151120,SUPER DOLLAR & PLUS,5036 WHITTIER BLVD,LOS ANGELES,CA,90022,91,A
38678,PR0039966,LUCKY LIQUOR,2800 W JAMES M WOOD BLVD,LOS ANGELES,CA,90006,98,A
38688,PR0036961,CIRCUS OF BOOKS,4001 W SUNSET BLVD,LOS ANGELES,CA,90029,96,A
38690,PR0023957,HARVEST CAFE,12121 WILSHIRE BLVD STE 110,LOS ANGELES,CA,90025,92,A
38718,PR0036973,SILVERLAKE LIQUOR,1620 SILVER LAKE BLVD,LOS ANGELES,CA,90026,98,A
38738,PR0047137,JUGOS D'VALADA,715 CYPRESS AVE,LOS ANGELES,CA,90065,83,B
38789,PR0031603,EDITH'S MARKET #2,603 N EVERGREEN AVE,LOS ANGELES,CA,90033,92,A
38799,PR0148064,JEFF'S LIQUOR,1683 W 11TH ST,LOS ANGELES,CA,90015,93,A
38842,PR0021921,EL FAISAN Y EL VENADO,231 N AVENUE 50,LOS ANGELES,CA,90042,96,A
38863,PR0009356,SUPERMERCADO DON PEPE,1207 E FLORENCE AVE,LOS ANGELES,CA,90001,90,A
38866,PR0152918,SEOUL GARDEN,1833 OLYMPIC BLVD,LOS ANGELES,CA,90006,94,A
38923,PR0164548,JOSHUA'S MARKET AND CENTER SERVICES,5150 S MAIN ST,LOS ANGELES,CA,90037,95,A
38938,PR0022451,LA FAVORITA MARKET,3125 BEVERLY BLVD,LOS ANGELES,CA,90057,97,A
38946,PR0024456,EAST COURT GIFTS,5700 WILSHIRE BLVD STE 145,LOS ANGELES,CA,90036,87,B
38968,PR0147779,THE FLYIN JALAPENO,83 WINDWARD AVE,LOS ANGELES,CA,90291,83,B
39001,PR0137965,LOCAL TABLE,800 S FIGUEROA ST # 103,LOS ANGELES,CA,90017,92,A
39007,PR0044739,ROSEWOOD TAVERN,448 N FAIRFAX AVE,LOS ANGELES,CA,90036,95,A
39019,PR0018343,PANANG RESTAURANT,1801 COLORADO BLVD,LOS ANGELES,CA,90041,93,A
39114,PR0013182,PAPA JOHN'S PIZZA,3756 W AVENUE 40 # #H,LOS ANGELES,CA,90065,95,A
39131,PR0021434,JO'S LIQUOR,333 W PICO BLVD,LOS ANGELES,CA,90015,96,A
39147,PR0033598,ROCK COFFEE HOUSE,4808 TOWNSEND AVE,LOS ANGELES,CA,90041,98,A
39153,PR0003420,JOY BARGAIN,1450 W VENICE BLVD,LOS ANGELES,CA,90006,100,A
39159,PR0044722,WEST LA CAR WASH & DELIMART,11350 W OLYMPIC BLVD,LOS ANGELES,CA,90064,93,A
39160,PR0151089,"THE DAILY SHAKE, INC",5450 W PICO BLVD # 101,LOS ANGELES,CA,90019,95,A
39165,PR0153530,RESTAURANTE GUERRERO,1201 S LOS ANGELES ST # 7,LOS ANGELES,CA,90015,92,A
39180,PR0121747,D.K. DONUTS,1033 1/2 LOS ANGELES ST,LOS ANGELES,CA,90015,90,A
39202,PR0037019,VANESSA'S BAKERY,2747 BEVERLY BLVD,LOS ANGELES,CA,90057,93,A
39208,PR0004533,CALI MEX DELICATESEN,711 1/2 S KERN AVE,LOS ANGELES,CA,90022,93,A
39209,PR0007995,LORENA MARKET,3360 E OLYMPIC BLVD,LOS ANGELES,CA,90023,98,A
39245,PR0029401,HIGHLAND PARK LIQUOR,5900 N FIGUEROA ST,LOS ANGELES,CA,90042,97,A
39264,PR0044887,MONTY,1222 W 7TH ST,LOS ANGELES,CA,90017,92,A
39284,PR0169030,JAMBA JUICE #36,158 N LARCHMONT AVE,LOS ANGELES,CA,90004,95,A
39290,PR0173472,THE W PIZZA,600 WORLD WAY,LOS ANGELES,CA,90045,96,A
39293,PR0002090,HONG GALBI,3132 W OLYMPIC BLVD,LOS ANGELES,CA,90006,90,A
39320,PR0173739,THE KITCHEN,600 WORLD WAY,LOS ANGELES,CA,90045,94,A
39323,PR0042439,MARQUEZ PRODUCE,4501 S ALAMEDA ST P-1,LOS ANGELES,CA,90058,94,A
39337,PR0153751,SOUP BAZAAR,199 OLYMPIC BLVD,LOS ANGELES,CA,90015,96,A
39351,PR0151708,ATTICUS CREAMERY,10893 W PICO BLVD,LOS ANGELES,CA,90025,90,A
39368,PR0175728,OH SAN RESTAURANT,361 S WESTERN AVE # 101,LOS ANGELES,CA,90020,90,A
39382,PR0044591,LOS MOLCAJETES,2600 W 6TH ST,LOS ANGELES,CA,90015,93,A
39396,PR0047277,CHALLIO'S MEAT MARKET,4400 S AVALON BLVD,LOS ANGELES,CA,90011,93,A
39412,PR0031325,BEST FISH HOUSE,3440 W SLAUSON AVE,LOS ANGELES,CA,90043,96,A
39440,PR0034556,MARTINEZ MINI MARKET,5117 AVALON BLVD,LOS ANGELES,CA,90011,96,A
39465,PR0037283,NOODLE PLANET,1120 WESTWOOD BLVD,LOS ANGELES,CA,90024,83,B
39470,PR0026101,GUADALUPE'S PLACE,5028 MELROSE AVE,LOS ANGELES,CA,90038,97,A
39512,PR0016693,DELI LICIOUS,1625 W OLYMPIC BLVD #111,LOS ANGELES,CA,90015,90,A
39516,PR0042026,CENTURY LIQUOR,5431 W PICO BLVD,LOS ANGELES,CA,90019,90,A
39539,PR0026615,JOSHUA'S FAMILY DISCOUNT,1300 VENICE BLVD,LOS ANGELES,CA,90006,90,A
39540,PR0014418,TAQUERIA Y PUPUSERIA CORP,1917 S VERMONT AVE,LOS ANGELES,CA,90007,81,B
39554,PR0036058,PIKNIC,2000 AVENUE OF THE STARS STE # 20,LOS ANGELES,CA,90067,92,A
39566,PR0013549,MAO'S KITCHEN,7315 MELROSE AVE,LOS ANGELES,CA,90046,86,B
39601,PR0029509,BEVERLY CALIFORNIA MEAT MKT,4317 W BEVERLY BLVD,LOS ANGELES,CA,90004,90,A
39609,PR0036869,SECRET RESTAURANT & HOOKAH L,6541 HOLLYWOOD BLVD # 104-0,LOS ANGELES,CA,90028,93,A
39628,PR0021524,CITY CAFE,1000 WILSHIRE BLVD,LOS ANGELES,CA,90017,96,A
39662,PR0005753,TRIMANA 515 FIGUEROA,515 S FIGUEROA ST STE #380,LOS ANGELES,CA,90071,90,A
39669,PR0175699,KOOSH MART,5835 S FIGUEROA ST,LOS ANGELES,CA,90003,92,A
39695,PR0024226,MS DONUTS,1353 GLENDALE BLVD,LOS ANGELES,CA,90026,93,A
39718,PR0044928,DUBLINS IRISH WHIKEY PUB,815 W 7TH ST,LOS ANGELES,CA,90017,92,A
39734,PR0164147,AFC SUSHI AT RALPH'S # 283,5080 RODEO RD,LOS ANGELES,CA,90016,94,A
39736,PR0047239,CITY CAFE REMOTE STORAGE,1000 WILSHIRE BLVD,LOS ANGELES,CA,90017,97,A
39751,PR0119851,MAYFAIR LOFTS,1256 W 7TH ST,LOS ANGELES,CA,90017,90,A
39753,PR0169886,ANZUTEI,633 S SPRING ST,LOS ANGELES,CA,90014,90,A
39788,PR0175643,EZZ DOLLAR,5821 S FIGUEROA ST,LOS ANGELES,CA,90003,95,A
39812,PR0175770,K 98C N PLUS,1860 E 1ST ST,LOS ANGELES,CA,90033,95,A
39833,PR0008363,SONORA BAKERY,4484 E WHITTIER BLVD,LOS ANGELES,CA,90022,90,A
39836,PR0012808,LA RONDALLA,469 S ATLANTIC BLVD,LOS ANGELES,CA,90022,94,A
39862,PR0002043,MANNA MARKET,3131 EDWARD AVE,LOS ANGELES,CA,90065,96,A
39876,PR0152751,VINE STREET DELI & CAFE,1241 N VINE ST,LOS ANGELES,CA,90038,97,A
39879,PR0166511,ORGANIC CORNER CAFE,1001 WILSHIRE BLVD,LOS ANGELES,CA,90017,88,B
39902,PR0019992,PANDA KING,402 S BROADWAY,LOS ANGELES,CA,90013,92,A
39941,PR0015932,KFC,4903 EAGLE ROCK BLVD,LOS ANGELES,CA,90041,96,A
39993,PR0019764,AM PM MINI MARKET,7667 E SLAUSON AVE,LOS ANGELES,CA,90040,96,A
40012,PR0174700,21 MARKET,2020 HOOPER AVE,LOS ANGELES,CA,90011,97,A
40017,PR0031426,TOM'S JR EXRESS,724 W FLORENCE AVE,LOS ANGELES,CA,90044,88,B
40081,PR0011009,JAPANESE INSTITUTE OF SAWTEL,2110 CORINTH AVE,LOS ANGELES,CA,90025,98,A
40088,PR0127824,MOMO'S KITCHEN INC.,7001 S CENTRAL AVE,LOS ANGELES,CA,90052,83,B
40113,PR0018748,BEE FREE,531 S ALVARADO ST,LOS ANGELES,CA,90057,94,A
40116,PR0017684,ROYAL DONUTS,6501 S SEPULVEDA BLVD,LOS ANGELES,CA,90045,98,A
40128,PR0043529,THE CREPE KITCHEN,5223 W WILSHIRE BLVD,LOS ANGELES,CA,90036,93,A
40144,PR0033747,OPICA ADULT DAY CARE,11759 MISSOURI AVE,LOS ANGELES,CA,90025,98,A
40148,PR0173345,$1 CREATIONS,285 S ATLANTIC BLVD UNIT A B,LOS ANGELES,CA,90022,99,A
40182,PR0000865,HOOPER SHELL,11913 S COMPTON AVE,LOS ANGELES,CA,90059,98,A
40205,PR0018282,PARADISE COVE,1124 S ATLANTIC BLVD,LOS ANGELES,CA,90022,97,A
40217,PR0035884,DRAGON EXPRESS FOOD SVCS,316 E PICO BLVD STE #A,LOS ANGELES,CA,90015,92,A
40228,PR0018911,CHUY'S PLAY ROOM,1316 S ATLANTIC BLVD,LOS ANGELES,CA,90023,96,A
40237,PR0167460,TACOS Y MARISCOS YIYO'S,4801 HOOPER AVE,LOS ANGELES,CA,90011,91,A
40239,PR0013276,EL QUETZAL #5,1205 W VENICE BLVD,LOS ANGELES,CA,90006,87,B
40276,PR0043977,GREAT STEAK AND SURF CITY SQ,1070 WILSHIRE BLVD,LOS ANGELES,CA,90017,92,A
40286,PR0172403,HAESHIN RESTAURANT,600 S NEW HAMPSHIRE AVE,LOS ANGELES,CA,90005,83,B
40308,PR0001668,UNO WATER,4100 S BROADWAY ST,LOS ANGELES,CA,90011,94,A
40309,PR0029906,INTIRAYMI,633 N SPRING ST STE 2-3,LOS ANGELES,CA,90012,93,A
40325,PR0025238,SAM'S TACOS,715 S SOTO ST,LOS ANGELES,CA,90023,92,A
40337,PR0015438,THE CORK ROOM,6007 E OLYMPIC BLVD,LOS ANGELES,CA,90022,98,A
40347,PR0007270,SPORT CHALET,2209 GRANVILLE AVE,LOS ANGELES,CA,90025,98,A
40358,PR0034384,ALS LIQUOR,5550 MELROSE AVE,LOS ANGELES,CA,90038,98,A
40374,PR0147432,THE MUST,117 WINSTON ST # 101,LOS ANGELES,CA,90013,96,A
40393,PR0045433,GILLS ICE CREAM SHOP,6333 W 3RD ST 411,LOS ANGELES,CA,90036,92,A
40413,PR0152076,5- STAR- MARKET,2700 W VERNON AVE,LOS ANGELES,CA,90008,97,A
40438,PR0029824,NORMANDIE COUNTRY BAKERY,6333 W 3RD ST STE 330,LOS ANGELES,CA,90036,96,A
40444,PR0003905,TASTIES,10800 W PICO BLVD STE #311,LOS ANGELES,CA,90064,95,A
40457,PR0043001,ESPRESSO PROFETA,1129 GLENDON AVE,LOS ANGELES,CA,90024,90,A
40460,PR0031538,KOREA CUSTOM HEALTH TEA,3115 W 6TH ST,LOS ANGELES,CA,90020,86,B
40478,PR0156723,THE WILDE THISTLE,3456 MOTOR AVE,LOS ANGELES,CA,90034,93,A
40549,PR0034285,COMEDOR BELLA VISTA,1560 W MLK BLVD,LOS ANGELES,CA,90062,91,A
40550,PR0021623,IMPERIAL 4 LESS MARKET,602 E IMPERIAL HWY,LOS ANGELES,CA,90059,99,A
40570,PR0029252,MAZINGA Z,3054 W 8TH ST STE 101,LOS ANGELES,CA,90005,82,B
40594,PR0175298,BACKYARD 4518,4518 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,86,B
40603,PR0035696,JORDAN'S HOT DOG INC,1330 E IMPERIAL HWY,LOS ANGELES,CA,90059,91,A
40615,PR0170063,LOVE BAKE,11301 OLYMPIC BLVD STE 122,LOS ANGELES,CA,90064,95,A
40634,PR0039472,ADMIRALS CLUB,400 WORLD WAY,LOS ANGELES,CA,90045,93,A
40660,PR0026979,JUICY BIRD,10250 STA MON BLVD STE FC14,LOS ANGELES,CA,90067,93,A
40689,PR0022845,GOLDDIGGERS,5632 SANTA MONICA BLVD,LOS ANGELES,CA,90038,93,A
40741,PR0174732,CLIFTON'S CAFETERIA,648 S BROADWAY,LOS ANGELES,CA,90014,98,A
40763,PR0152631,DICK'S LIQUOR,11317 S AVALON BLVD,LOS ANGELES,CA,90061,98,A
40813,PR0169548,KOW KOREAN BBQ,2585 W OLYMPIC BLVD,LOS ANGELES,CA,90006,93,A
40849,PR0175118,SANDY'S PICO MARKET,3720 W PICO BLVD,LOS ANGELES,CA,90019,92,A
40852,PR0027171,SUBWAY # 29139,310 S LA BREA AVE STE # E,LOS ANGELES,CA,90036,95,A
40896,PR0024215,FIVE GUYS BURGERS & FRIES,1061 BROXTON AVE,LOS ANGELES,CA,90024,94,A
40932,PR0164031,SWEET E'S BAKESHOP,8215 W 3RD ST,LOS ANGELES,CA,90048,94,A
40933,PR0018345,EL CAPIRO CLUB,5050 E 3RD ST,LOS ANGELES,CA,90022,97,A
40996,PR0121600,JERSEY MIKE'S SUBS,6361 WILSHIRE BLVD,LOS ANGELES,CA,90048,90,A
41014,PR0152626,ADOTECA,11712 SAN VICENTE BLVD,LOS ANGELES,CA,90046,96,A
41015,PR0018847,HARRY'S LIQUOR,11315 S MAIN ST,LOS ANGELES,CA,90061,99,A
41017,PR0046828,GRANADA MARKET,1820 SAWTELLE BLVD,LOS ANGELES,CA,90025,93,A
41080,PR0175256,SEOUL FRUIT,3525 W 8TH ST,LOS ANGELES,CA,90005,99,A
41090,PR0147370,ROBATA LABA,141 S CENTRAL AVE,LOS ANGELES,CA,90013,92,A
41099,PR0158036,BAB HAN KKI,928 S WESTERN AVE # 139,LOS ANGELES,CA,90006,91,A
41102,PR0048166,SLS HOTEL@ BH/TRES MAIN-KITC,465 S LA CIENEGA BLVD,LOS ANGELES,CA,90048,90,A
41114,PR0032349,PHO 2000 RESTAURANT,2897 W OLYMPIC BLVD STE #103,LOS ANGELES,CA,90006,82,B
41118,PR0037563,YAMATO RESTAURANT,1099 WESTWOOD BLVD,LOS ANGELES,CA,90024,90,A
41133,PR0029688,7-ELEVEN #39521A,1324 W 7TH ST,LOS ANGELES,CA,90017,90,A
41135,PR0040012,PARIS BAGUETTE,3470 W 6TH ST STE #4,LOS ANGELES,CA,90020,90,A
41145,PR0121815,PUPUSERIA EL CANDELARENO RESTAURANT,4601 S BROADWAY,LOS ANGELES,CA,90037,94,A
41240,PR0020110,SUSHI MOON,6775 SANTA MONICA BLVD STE #3,LOS ANGELES,CA,90038,85,B
41289,PR0028739,CORONA BEER & WINE MARKET,1630 E GAGE AVE,LOS ANGELES,CA,90001,98,A
41297,PR0009970,MOM'S BARGIN,1423 S GAGE AVE B,LOS ANGELES,CA,90001,99,A
41314,PR0021331,ANGEL'S MINI MARKET,1922 E 103RD ST,LOS ANGELES,CA,90002,94,A
41330,PR0164815,ISMAEL AGUIRRE ESPINOZA,6200 WILMINGTON AVE,LOS ANGELES,CA,90001,100,A
41366,PR0011400,LA CABANA DE MIEL,1911 E GAGE AVE # #E9,LOS ANGELES,CA,90001,95,A
41387,PR0148809,THE RED DRAGON CAFE,860 N VERMONT AVE,LOS ANGELES,CA,90029,97,A
41413,PR0014086,BEST BARGAIN,13010 S AVALON BLVD,LOS ANGELES,CA,90061,98,A
41433,PR0023420,TOM N TOMS COFFEE,3240 WILSHIRE BLVD STE #102,LOS ANGELES,CA,90010,91,A
41441,PR0023850,FAULTLINE,4216 MELROSE AVE,LOS ANGELES,CA,90029,92,A
41442,PR0019272,DULCERIA PRINCE,4433 S ALAMEDA ST # #A-4,LOS ANGELES,CA,90058,100,A
41453,PR0001067,COLD STONE CREAMERY #2324,6801 HOLLYWOOD BLVD STE #319,LOS ANGELES,CA,90028,93,A
41478,PR0129146,FOREVER 21,3880 N MISSION RD,LOS ANGELES,CA,90031,82,B
41480,PR0010012,98CENT AND UP TOBACCO INC.,8221 S AVALON BLVD,LOS ANGELES,CA,90003,84,B
41499,PR0041426,MOBY LIQUOR,8201 S SAN PEDRO ST,LOS ANGELES,CA,90003,91,A
41526,PR0006365,CHILI ADDICTION,408 N LA CIENEGA BLVD,LOS ANGELES,CA,90048,90,A
41558,PR0158114,WARM TABLE,3020 WILSHIRE BLVD # 101,LOS ANGELES,CA,90010,93,A
41559,PR0015083,AMERICANO MUCHO FRY RICE,6600 E OLYMPIC BLVD STE #105,LOS ANGELES,CA,90022,98,A
41610,PR0042019,LOUISIANA FRIED CHICKEN,10306 S WILMINGTON AVE STE #A,LOS ANGELES,CA,90002,97,A
41668,PR0137942,HI MARKET,4137 W PICO BLVD,LOS ANGELES,CA,90019,100,A
41711,PR0045594,DON BARATON,1606 BEVERLY BLVD # #3,LOS ANGELES,CA,90026,97,A
41744,PR0037383,GOLDILOCKS BAKERY,2700 COLORADO BLVD,LOS ANGELES,CA,90041,99,A
41746,PR0157314,SUBWAY #63413,6201 WHITTIER BLVD,LOS ANGELES,CA,90022,99,A
41779,PR0022033,GOLDILOCKS,2700 COLORADO BLVD STE 110,LOS ANGELES,CA,90041,94,A
41787,PR0045942,TAQUERIA D F,2500 S MAPLE AVE,LOS ANGELES,CA,90011,90,A
41806,PR0157483,CHICKEN N' ROLL,11111 WILMINGTON AVE,LOS ANGELES,CA,90059,98,A
41838,PR0175001,ROSE & VINE,724 VINE,LOS ANGELES,CA,90038,97,A
41869,PR0157670,NEW SCHOOL KITCHEN,11301 W OLYMPIC BLVD # 106,LOS ANGELES,CA,90064,96,A
41894,PR0170887,GATE OF INDIA,7300 W SUNSET BLVD STE D&E,LOS ANGELES,CA,90046,90,A
41903,PR0004425,DAE-BOK RESTAURANT,2010 JAMES M WOOD BLVD,LOS ANGELES,CA,90006,90,A
41927,PR0044057,BODHI VEGETARIAN & VEGAN,9303 W PICO BLVD,LOS ANGELES,CA,90035,92,A
41973,PR0147503,BLD,700 WORLD WAY 7C,LOS ANGELES,CA,90045,90,A
42011,PR0122877,COOKIE CASA BAKERY,8116 BEVERLY BLVD,LOS ANGELES,CA,90048,93,A
42018,PR0164323,JAMILETH MINI MARKET,7325 S CENTRAL AVE,LOS ANGELES,CA,90001,92,A
42028,PR0151288,PHO HANOI,3470 W 6TH ST UNIT 5,LOS ANGELES,CA,90020,93,A
42034,PR0009319,QUETZALTENANGO RESTAURANT,2007 W 6TH ST,LOS ANGELES,CA,90057,91,A
42048,PR0147502,THE COUNTER,700 WORLD WAY # 7C,LOS ANGELES,CA,90045,90,A
42060,PR0147506,LOTERIA BAR AND GRILL,700 WORLD WAY,LOS ANGELES,CA,90045,95,A
42061,PR0173724,ARTZAKH IN HOLLYWOOD,6525 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,98,A
42070,PR0144559,THREE STAR MARKET,8103 S AVALON BLVD,LOS ANGELES,CA,90003,94,A
42073,PR0147197,ROLLING STONE,700 WORLD WAY STE 7C,LOS ANGELES,CA,90045,90,A
42143,PR0007730,LUCKY GROCERY MARKET,904 1/2 N WESTERN AVE,LOS ANGELES,CA,90029,95,A
42176,PR0027307,YEKTA RESTAURANT,11925 SANTA MONICA BLVD,LOS ANGELES,CA,90025,96,A
42196,PR0120809,YOSHINOYA # 4124,3476 WHITTIER BLVD 101-2,LOS ANGELES,CA,90023,96,A
42204,PR0028420,ETHICAL DRUGS,254 N WESTERN AVE,LOS ANGELES,CA,90004,99,A
42265,PR0047749,HILL STREET MARKET,1401 S HILL ST,LOS ANGELES,CA,90015,93,A
42286,PR0033844,AKI LIQUOR,2527 S HILL ST,LOS ANGELES,CA,90007,92,A
42326,PR0165011,JAVA GRILL,1939 S SAN PEDRO ST,LOS ANGELES,CA,90011,94,A
42340,PR0033830,PICO CARWASH,3131 W PICO BLVD,LOS ANGELES,CA,90019,93,A
42349,PR0026283,ROCK PAPER COFFEE,7509 W SUNSET BLVD,LOS ANGELES,CA,90046,85,B
42378,PR0033926,METROPOLITAN MARKET,1720 N EASTERN AVE,LOS ANGELES,CA,90032,90,A
42397,PR0127677,FARMERS INSURANCE CO,4680 WILSHIRE BLVD # 7,LOS ANGELES,CA,90010,98,A
42420,PR0038156,X BAR,2025 AVENUE OF THE STARS,LOS ANGELES,CA,90067,90,A
42422,PR0011052,WETZEL'S PRETZELS,189 THE GROVE DR # KS-1,LOS ANGELES,CA,90036,97,A
42439,PR0002089,TIGEORGES CHICKEN,309 GLENDALE BLVD,LOS ANGELES,CA,90026,92,A
42463,PR0018455,CPH ROOM SERVICE,2025 AVENUE OF THE STARS,LOS ANGELES,CA,90067,98,A
42466,PR0024254,BREESE,2025 AVENUE OF THE STARS,LOS ANGELES,CA,90067,95,A
42492,PR0040878,HYATT GIFT STORE,2025 AVENUE OF THE STARS,LOS ANGELES,CA,90067,99,A
42514,PR0174644,UNO MARKET,614 N HOOVER ST,LOS ANGELES,CA,90004,94,A
42515,PR0026521,REGENCY CLUB,2025 AVENUE OF THE STARS,LOS ANGELES,CA,90067,99,A
42547,PR0003099,CALIF PIZZA KITCHEN #2,121 N LA CIENEGA BLVD # #113,LOS ANGELES,CA,90048,90,A
42566,PR0143270,ORIGEN MEXICAN KITCHEN,5354 WILSHIRE BLVD,LOS ANGELES,CA,90036,95,A
42585,PR0174574,WELL BEING GIFT CENTER,3130 W OLYMPIC BLVD STE 120,LOS ANGELES,CA,90006,94,A
42625,PR0037961,EGG ROLL KING,3111 N SAN FERNANDO RD,LOS ANGELES,CA,90065,96,A
42646,PR0028830,STARBUCKS COFFEE #5290,8500 W BEVERLY BLVD STE #K100,LOS ANGELES,CA,90048,95,A
42663,PR0123448,PAPA JOHN'S PIZZA #4421,6093 1/2 W SUNSET BLVD,LOS ANGELES,CA,90028,98,A
42686,PR0121759,CHOWKING,205 S VERMONT AVE,LOS ANGELES,CA,90004,90,A
42726,PR0015521,GOLDEN STATE BAKERY,5158 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,93,A
42732,PR0039901,HONG KONG EXPRESS,1211 S SOTO ST,LOS ANGELES,CA,90023,90,A
42758,PR0023549,SUBWAY,2134 W SUNSET BLVD STE #A,LOS ANGELES,CA,90026,96,A
42761,PR0007187,SLS HOTEL@ BH/TRES MAIN-KITC,465 S LA CIENEGA BLVD,LOS ANGELES,CA,90048,93,A
42762,PR0040947,ALTITUDE BAR,465 S LA CIENEGA BLVD,LOS ANGELES,CA,90048,98,A
42767,PR0121907,ALTITUDE BAR,465 S LA CIENEGA BLVD,LOS ANGELES,CA,90048,98,A
42769,PR0005351,FOUNTAIN MARKET & LIQUOR,5203 FOUNTAIN AVE # A,LOS ANGELES,CA,90029,95,A
42772,PR0039630,BOONG UH TOWN,333 S ALAMEDA ST # 100E,LOS ANGELES,CA,90013,94,A
